"","category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"hsa01212","Metabolism","Global and overview maps","hsa01212","Fatty acid metabolism","21/2150","34/3905",0.617647058823529,1.1218194254446,0.789550646998589,0.270306764555871,0.693305899929561,0.647259267478099,"60481/64834/2182/3030/1374/6342/39/2181/3295/3032/51144/3992/54995/2180/51/79993/9200/10449/51703/54898/201562",21
"hsa04971","Organismal Systems","Digestive system","hsa04971","Gastric acid secretion","21/2150","34/3905",0.617647058823529,1.1218194254446,0.789550646998589,0.270306764555871,0.693305899929561,0.647259267478099,"1080/477/2773/483/7430/3710/760/3709/2770/91860/109/91807/481/817/340156/3758/2776/115/476/6752/801",21
"hsa04151","Environmental Information Processing","Signal transduction","hsa04151","PI3K-Akt signaling pathway","113/2150","197/3905",0.573604060913706,1.04182505017117,0.666707429880527,0.277025067643415,0.705154717637784,0.658321133634272,"4254/5291/3909/3918/5586/5525/2255/5523/5527/1286/2932/3655/55012/5594/6655/5106/284217/2321/5934/3551/5516/898/4233/6009/6198/2998/5528/5159/59345/6654/1386/10000/8503/1385/6446/2309/6696/7010/5290/2322/3164/1017/5105/1026/2069/3791/468/5894/5562/3845/4803/3559/5156/4193/3915/9470/5879/7099/4609/7097/7057/22801/3685/2250/2247/1950/2252/5170/23533/3454/8515/3680/9180/5295/1956/3688/1977/5529/284/118788/90993/117145/3570/3678/3716/7039/1293/7534/7529/1285/5604/3667/5747/7532/23566/598/5728/55970/9134/2885/2066/1129/57121/1282/1978/3908/1902/2475/4893/1147/4515/5520/3690",113
"hsa00512","Metabolism","Glycan biosynthesis and metabolism","hsa00512","Mucin type O-glycan biosynthesis","11/2150","17/3905",0.647058823529412,1.17523939808482,0.801361842686842,0.291448582747952,0.736291156415879,0.687389613445902,"6482/55808/56913/117248/11226/2589/9334/29071/51301/256435/64409",11
"hsa05223","Human Diseases","Cancer: specific types","hsa05223","Non-small cell lung cancer","31/2150","52/3905",0.596153846153846,1.08278175313059,0.665077661229953,0.301241531497882,0.754908157206646,0.704770146765603,"1870/5291/5915/4616/5594/6655/6789/4233/1871/6654/10000/8503/2309/5290/51426/1026/5894/3845/1950/5925/5170/5295/1956/673/7039/3800/6774/5604/3799/2885/4893",31
"hsa04929","Organismal Systems","Endocrine system","hsa04929","GnRH secretion","19/2150","31/3905",0.612903225806452,1.11320330082521,0.700318667832332,0.303769662813386,0.754908157206646,0.704770146765603,"5291/3710/5594/10000/8503/6696/5290/3709/5894/7223/3845/2100/7220/5295/775/2776/5604/3767/4893",19
"hsa00541","Metabolism","Glycan biosynthesis and metabolism","hsa00541","Biosynthesis of various nucleotide sugars","8/2150","12/3905",0.666666666666667,1.21085271317829,0.809586372000793,0.305558063631261,0.754908157206646,0.704770146765603,"51167/123956252/7358/55907/6675/10020/7360/140838",8
"hsa00062","Metabolism","Lipid metabolism","hsa00062","Fatty acid elongation","12/2150","19/3905",0.631578947368421,1.14712362301102,0.711448368094531,0.318300266865993,0.764280872363134,0.713520363296409,"60481/64834/3030/3032/51144/117145/79993/9200/10449/153364/54898/201562",12
"hsa00500","Metabolism","Carbohydrate metabolism","hsa00500","Starch and sucrose metabolism","12/2150","19/3905",0.631578947368421,1.14712362301102,0.711448368094531,0.318300266865993,0.764280872363134,0.713520363296409,"5236/5836/2998/2632/3098/3099/3101/178/283209/55276/7360/2595",12
"hsa04130","Genetic Information Processing","Folding, sorting and degradation","hsa04130","SNARE interactions in vesicular transport","12/2150","19/3905",0.631578947368421,1.14712362301102,0.711448368094531,0.318300266865993,0.764280872363134,0.713520363296409,"9341/8417/8773/9342/10490/10652/9570/2054/8674/55014/143187/6809",12
"hsa04530","Cellular Processes","Cellular community - eukaryotes","hsa04530","Tight junction","50/2150","86/3905",0.581395348837209,1.05597620335316,0.580916094750653,0.319796001063513,0.764280872363134,0.713520363296409,"1080/23327/5601/8531/387/6093/4734/998/64398/1739/113457/1741/7430/4214/54566/5516/653857/51422/9693/11149/10096/5906/9414/57826/84612/4301/5562/5111/9475/9071/5879/5962/10097/4478/56288/3688/112714/153562/123720/9069/5584/51762/84790/5581/79861/3059/5571/4217/7278/5520",50
"hsa00565","Metabolism","Lipid metabolism","hsa00565","Ether lipid metabolism","16/2150","26/3905",0.615384615384615,1.11771019677996,0.666463614230637,0.321950819946785,0.764280872363134,0.713520363296409,"5048/8540/8611/5337/54947/56994/81579/5322/10390/85465/84647/284161/8613/151056/255189/5320",16
"hsa05235","Human Diseases","Cancer: overview","hsa05235","PD-L1 expression and PD-1 checkpoint pathway in cancer","37/2150","63/3905",0.587301587301587,1.06670358065707,0.590712710873058,0.322999654391562,0.764280872363134,0.713520363296409,"3459/5291/4775/5594/3091/1457/3551/5532/6198/5608/1432/10000/8503/29126/5533/5290/5894/3845/7099/7097/1950/5530/5295/1956/114609/5603/3716/6774/5604/2353/5728/4615/5781/2475/4893/1147/5534",37
"hsa05414","Human Diseases","Cardiovascular disease","hsa05414","Dilated cardiomyopathy","29/2150","49/3905",0.591836734693878,1.074940673944,0.584228441916302,0.331670643678241,0.779310043887335,0.727551356761985,"153/3655/284217/1837/22801/109/3685/8515/3680/3688/93589/775/7273/55799/3678/115/6443/783/7171/6645/6444/1605/488/3908/4624/5350/6262/1756/3690",29
"hsa00513","Metabolism","Glycan biosynthesis and metabolism","hsa00513","Various types of N-glycan biosynthesis","17/2150","28/3905",0.607142857142857,1.10274086378738,0.603823348110453,0.342071954885435,0.794357790823411,0.741599691934137,"11320/2683/79796/84061/4121/4124/6185/85365/83539/201595/6184/4247/25834/4122/10905/10195/440138",17
"hsa03030","Genetic Information Processing","Replication and repair","hsa03030","DNA replication","13/2150","21/3905",0.619047619047619,1.12436323366556,0.632408380941402,0.34280321330177,0.794357790823411,0.741599691934137,"23649/5981/10714/5427/5985/5111/5983/1763/5558/54107/246243/5426/5557",13
"hsa04142","Cellular Processes","Transport and catabolism","hsa04142","Lysosome","44/2150","76/3905",0.578947368421053,1.0515299877601,0.502064745056974,0.351194764193248,0.808229046362543,0.754549673609141,"2519/4074/3920/6556/535/175/2581/9741/23431/23335/2717/1203/23062/8120/23312/427/3988/1075/4891/79158/135112/26503/8546/6272/1514/8763/2799/950/1213/4864/130340/10239/7805/1508/138050/164/1657/1176/8905/26985/23545/3482/9583/4668",44
"hsa04728","Organismal Systems","Nervous system","hsa04728","Dopaminergic synapse","41/2150","71/3905",0.577464788732394,1.04883720930233,0.459610067711956,0.368646786842871,0.839948126445972,0.784162097997806,"5601/2773/5525/5523/5527/2932/2775/55012/3710/5516/5532/1432/5528/59345/1386/10000/1385/5533/3709/2770/468/91860/406/9575/5530/817/774/775/5529/2776/5603/90993/3800/2353/3799/55970/5501/4128/801/5500/5520",41
"hsa05010","Human Diseases","Neurodegenerative disease","hsa05010","Alzheimer disease","99/2150","175/3905",0.565714285714286,1.0274950166113,0.411864318522822,0.369977150934535,0.839948126445972,0.784162097997806,"637/9821/355/55334/5601/5291/55102/7132/113457/5289/5663/2932/3710/5714/5594/7494/5706/5684/5687/1457/5713/7976/3551/23516/10382/5683/5532/22943/5717/4891/1452/7474/10213/57142/10000/8503/22926/3416/5533/5290/3709/8678/468/4698/91860/5894/201266/3845/1965/7482/324/102/5530/64116/25800/27173/5295/775/6868/112714/2776/673/7484/8883/5701/824/7855/8323/1536/840/84790/3800/8313/5604/3667/3799/54205/5707/488/5708/79861/8660/23621/30849/5718/4217/7278/801/4541/4519/4536/4540/2475/4535/4539/4893/1147/5534/4509",99
"hsa04976","Organismal Systems","Digestive system","hsa04976","Bile secretion","19/2150","32/3905",0.59375,1.07841569767442,0.49293519286791,0.378894413400418,0.851229733787117,0.794694425653386,"1080/477/1244/483/5243/6523/760/8714/3156/6513/10257/109/481/57552/115/476/1581/361/6580",19
"hsa04962","Organismal Systems","Excretory system","hsa04962","Vasopressin-regulated water reabsorption","15/2150","25/3905",0.6,1.08976744186047,0.498320283206413,0.386099822045398,0.851229733787117,0.794694425653386,"4905/1781/8766/5869/1385/51164/109/5868/51143/90993/1780/115/360/84516/361",15
"hsa05410","Human Diseases","Cardiovascular disease","hsa05410","Hypertrophic cardiomyopathy","29/2150","50/3905",0.58,1.05344186046512,0.42091068806259,0.392396637630049,0.851229733787117,0.794694425653386,"1906/3655/284217/51422/5562/1837/22801/3685/8515/3680/3688/93589/775/7273/55799/3678/6443/783/7171/6645/6444/1605/488/5571/3908/4624/6262/1756/3690",29
"hsa01040","Metabolism","Lipid metabolism","hsa01040","Biosynthesis of unsaturated fatty acids","11/2150","18/3905",0.611111111111111,1.10994832041344,0.51743184752916,0.393113105712186,0.851229733787117,0.794694425653386,"60481/64834/6342/3295/51144/3992/51/79993/9200/54898/201562",11
"hsa01522","Human Diseases","Drug resistance: antineoplastic","hsa01522","Endocrine resistance","34/2150","59/3905",0.576271186440678,1.04666929444225,0.399749726321073,0.396063459250911,0.851229733787117,0.794694425653386,"1870/5601/5291/5594/6655/6198/1432/1871/6654/10000/8503/5290/8202/1026/5469/5894/3845/4193/109/5925/2100/9611/5295/1956/5603/673/115/5604/5747/2353/2885/6667/2475/4893",34
"hsa04350","Environmental Information Processing","Signal transduction","hsa04350","TGF-beta signaling pathway","34/2150","59/3905",0.576271186440678,1.04666929444225,0.399749726321073,0.396063459250911,0.851229733787117,0.794694425653386,"1387/9765/8454/387/6093/7037/5933/5594/2033/655/5516/7036/6198/4090/90/79639/91/6498/4609/2615/7057/658/9611/4089/9372/7048/4088/25942/23592/285704/7050/6667/7027/659",34
"hsa00061","Metabolism","Lipid metabolism","hsa00061","Fatty acid biosynthesis","7/2150","11/3905",0.636363636363636,1.15581395348837,0.572717284401891,0.398484814320092,0.851229733787117,0.794694425653386,"2182/32/2181/54995/2180/55301/51703",7
"hsa00591","Metabolism","Lipid metabolism","hsa00591","Linoleic acid metabolism","7/2150","11/3905",0.636363636363636,1.15581395348837,0.572717284401891,0.398484814320092,0.851229733787117,0.794694425653386,"81579/5322/1558/84647/151056/255189/5320",7
"hsa00592","Metabolism","Lipid metabolism","hsa00592","alpha-Linolenic acid metabolism","7/2150","11/3905",0.636363636363636,1.15581395348837,0.572717284401891,0.398484814320092,0.851229733787117,0.794694425653386,"81579/5322/84647/51/151056/255189/5320",7
"hsa04664","Organismal Systems","Immune system","hsa04664","Fc epsilon RI signaling pathway","25/2150","43/3905",0.581395348837209,1.05597620335316,0.408476527745704,0.401637719626125,0.851229733787117,0.794694425653386,"240/5601/5291/6416/5594/6655/5608/1432/6654/10000/8503/5290/5894/241/3845/10451/5879/5170/5295/5603/2207/255189/5604/2885/4893",25
"hsa00010","Metabolism","Carbohydrate metabolism","hsa00010","Glycolysis / Gluconeogenesis","16/2150","27/3905",0.592592592592593,1.07631352282515,0.440367293378154,0.405405110098745,0.851229733787117,0.794694425653386,"2023/5236/5106/5230/9562/5105/3939/1737/3098/83440/3099/3101/55276/669/125/126",16
"hsa02010","Environmental Information Processing","Membrane transport","hsa02010","ABC transporters","16/2150","27/3905",0.592592592592593,1.07631352282515,0.440367293378154,0.405405110098745,0.851229733787117,0.794694425653386,"1080/1244/10060/5243/4363/8714/10058/5825/10257/22/23456/10350/23460/23461/19/225",16
"hsa04928","Organismal Systems","Endocrine system","hsa04928","Parathyroid hormone synthesis, secretion and action","35/2150","61/3905",0.573770491803279,1.04212733511247,0.36700568319954,0.407880914106327,0.851229733787117,0.794694425653386,"65125/2773/5141/387/4205/5337/3710/5594/5144/1386/4209/1385/6446/10672/3709/1026/2770/468/5894/9826/109/2768/1956/4929/2776/90993/673/5745/115/5604/2353/9943/6667/65267/9935",35
"hsa04621","Organismal Systems","Immune system","hsa04621","NOD-like receptor signaling pathway","50/2150","88/3905",0.568181818181818,1.03197674418605,0.335776325929682,0.411412815597705,0.853300654573017,0.796627804081326,"56919/330/5601/23118/9474/5586/387/55054/10059/57506/58484/54822/3710/5594/331/4210/8767/3551/22900/10135/6347/24145/329/1432/3709/84674/10010/7099/8737/23710/81631/3454/9140/3606/140609/5603/257397/3716/5580/1508/1536/64127/55669/598/4615/29110/79184/51135/1147/4671",50
"hsa04917","Organismal Systems","Endocrine system","hsa04917","Prolactin signaling pathway","26/2150","45/3905",0.577777777777778,1.04940568475452,0.368913970140854,0.415633426826967,0.854000632125697,0.797281291896797,"5601/5291/2932/5594/6655/1432/6654/10000/8503/2309/5290/5894/3845/2100/8792/5295/5603/6774/5604/2353/9306/9655/2885/122809/9021/4893",26
"hsa04662","Organismal Systems","Immune system","hsa04662","B cell receptor signaling pathway","31/2150","54/3905",0.574074074074074,1.04267872523686,0.349508010330674,0.417948686311543,0.854000632125697,0.797281291896797,"5291/4775/2932/5594/6655/3551/5532/6654/10000/8503/5533/5290/5894/3845/10451/5879/5530/8915/5295/55024/118788/3636/5604/2353/10892/2885/353514/4893/1147/5534/79168",31
"hsa05142","Human Diseases","Infectious disease: parasitic","hsa05142","Chagas disease","36/2150","63/3905",0.571428571428571,1.03787375415282,0.335401904458084,0.419375310418869,0.854000632125697,0.797281291896797,"8837/355/3459/5601/5291/2773/6416/7132/2775/5594/3551/5516/5054/6347/1432/3827/10000/8503/5290/718/2770/3586/7099/7097/5295/2776/5603/7048/2353/4615/713/10333/3654/51135/1147/5520",36
"hsa00020","Metabolism","Carbohydrate metabolism","hsa00020","Citrate cycle (TCA cycle)","8/2150","13/3905",0.615384615384615,1.11771019677996,0.470473233352085,0.428327358299331,0.863113819833258,0.805789217764132,"5106/4967/5105/47/8803/3417/1737/3419",8
"hsa05165","Human Diseases","Infectious disease: viral","hsa05165","Human papillomavirus infection","103/2150","184/3905",0.559782608695652,1.01672143579373,0.257150999180925,0.428988118786173,0.863113819833258,0.805789217764132,"1387/355/9519/535/5291/3909/3918/5525/7132/998/64398/5523/1739/5527/5663/5933/1286/1741/2932/4799/3655/55012/5594/2033/6655/284217/5934/7976/3551/5516/898/6009/6198/1108/5528/1452/5159/7337/7474/523/6654/10000/8503/1385/6696/5290/1017/84612/1026/23352/7283/5894/3845/7482/324/23493/4193/3915/7057/22801/3685/1950/5925/3454/8515/245973/3680/5295/1956/526/56288/3688/2308/5529/528/90993/7484/9794/3678/3716/7855/1293/5584/8323/3516/8313/1285/5604/5747/5728/545/9134/2885/29110/23545/1282/1978/3908/2475/4893/1147/5520/3690",103
"hsa05110","Human Diseases","Infectious disease: bacterial","hsa05110","Vibrio cholerae infection","13/2150","22/3905",0.590909090909091,1.07325581395349,0.381333814212195,0.436949594976666,0.873899189953332,0.815858266309815,"1080/535/29927/6558/523/9414/109/245973/526/528/115/23545/30001",13
"hsa05167","Human Diseases","Infectious disease: viral","hsa05167","Kaposi sarcoma-associated herpesvirus infection","59/2150","105/3905",0.561904761904762,1.02057585825028,0.236535529608151,0.446742533983131,0.881462370270571,0.822919130139819,"1387/1870/637/355/3459/5601/5291/6416/7132/4775/5289/2932/3710/5594/2033/3091/3551/5532/5608/1432/1871/59345/10000/8503/1385/5533/5290/3709/57580/1026/718/8678/91860/5894/3845/3572/5879/4609/2247/5530/5925/81631/23533/3454/5295/5603/3716/1230/6774/5604/2353/54205/55970/29110/801/2475/4893/1147/5534",59
"hsa04014","Environmental Information Processing","Signal transduction","hsa04014","Ras signaling pathway","75/2150","134/3905",0.559701492537313,1.01657410621312,0.21606768791005,0.450293524755607,0.881462370270571,0.822919130139819,"10928/4254/5601/5291/387/2255/998/9462/5337/8315/5594/6655/6789/2321/3551/4233/8036/5869/5924/5159/59345/6654/5906/10000/8503/7010/5290/2322/81579/2002/5908/5322/3791/91860/4301/5894/3845/4803/5156/2113/5879/84647/2250/2247/1950/2252/27/5899/5868/51365/5295/5921/1956/284/5922/2114/22808/5966/7039/255189/5604/57148/598/55970/253959/2885/5781/5062/29110/4303/5320/57186/801/4893/1147",75
"hsa05418","Human Diseases","Cardiovascular disease","hsa05418","Fluid shear stress and atherosclerosis","44/2150","78/3905",0.564102564102564,1.02456768038163,0.242559225766624,0.450733343603661,0.881462370270571,0.822919130139819,"6401/4257/5601/5291/6416/7132/387/4205/1906/3162/3551/858/857/6347/5608/1432/90/7850/3554/10000/8503/1843/5290/3791/91860/445/5562/1514/5879/3685/658/5295/5603/4880/5747/2353/7056/1728/6612/4217/801/659/1147/3690",44
"hsa00140","Metabolism","Lipid metabolism","hsa00140","Steroid hormone biosynthesis","9/2150","15/3905",0.6,1.08976744186047,0.385500771919863,0.453848184692883,0.881462370270571,0.822919130139819,"3290/51478/1588/51144/1646/1581/1645/8644/51170",9
"hsa04977","Organismal Systems","Digestive system","hsa04977","Vitamin digestion and absorption","9/2150","15/3905",0.6,1.08976744186047,0.385500771919863,0.453848184692883,0.881462370270571,0.822919130139819,"338/113278/4363/10560/25974/8884/151056/55788/6948",9
"hsa01240","Metabolism","Global and overview maps","hsa01240","Biosynthesis of cofactors","40/2150","71/3905",0.563380281690141,1.02325581395349,0.218861937005693,0.462361065067221,0.887733244929064,0.82877351813553,"2729/65220/2730/159/27430/586/10797/51109/102157402/4522/7358/8942/79646/4337/80025/55312/2058/8836/122481/493911/50808/210/5805/54995/53354/221264/51727/249/441024/4338/4144/7360/195814/10243/1503/10201/6470/1728/27010/154807",40
"hsa04217","Cellular Processes","Cell growth and death","hsa04217","Necroptosis","40/2150","71/3905",0.563380281690141,1.02325581395349,0.218861937005693,0.462361065067221,0.887733244929064,0.82877351813553,"8837/637/330/355/3459/5601/7132/25978/10059/54822/5836/331/8797/94239/329/9555/51652/9525/8795/2752/7099/8737/3454/817/91782/9825/3716/824/3015/92421/1536/6778/197259/6774/255189/2747/3146/8969/29082/57132",40
"hsa04978","Organismal Systems","Digestive system","hsa04978","Mineral absorption","15/2150","26/3905",0.576923076923077,1.04785330948122,0.270940755025373,0.473575733998052,0.900720359835281,0.840898080297349,"477/483/54822/6523/3162/3163/4891/1317/481/476/538/115019/4501/4489/4499",15
"hsa04625","Organismal Systems","Immune system","hsa04625","C-type lectin receptor signaling pathway","36/2150","64/3905",0.5625,1.02165697674419,0.19333088439785,0.475106484752797,0.900720359835281,0.840898080297349,"5601/5291/387/4775/3710/5594/3551/5532/1432/868/10000/8503/5533/5290/3709/91860/5894/3845/4193/3586/5530/8915/5295/5603/22808/2207/5580/338339/10892/64581/5781/23365/801/4893/1147/5534",36
"hsa05221","Human Diseases","Cancer: specific types","hsa05221","Acute myeloid leukemia","26/2150","46/3905",0.565217391304348,1.02659251769464,0.200787446894195,0.481379582524209,0.900720359835281,0.840898080297349,"5291/5594/6655/3551/6198/7704/6654/10000/8503/5290/2322/5894/3845/4609/5292/5295/2209/673/6774/5604/3684/2885/1978/2475/4893/1147",26
"hsa05225","Human Diseases","Cancer: specific types","hsa05225","Hepatocellular carcinoma","53/2150","95/3905",0.557894736842105,1.01329253365973,0.145158562110272,0.485091830307725,0.900720359835281,0.840898080297349,"1870/4257/57492/5291/2932/4616/5594/3162/6655/7976/4233/6198/6603/1871/1452/7474/6654/10000/8503/8289/5290/51426/1026/2002/5894/3845/7482/324/86/4609/5925/4089/5295/1956/673/7484/7039/7855/7048/55193/8323/4088/8313/5604/598/5728/2885/1728/196528/114112/7296/2475/4893",53
"hsa04370","Environmental Information Processing","Signal transduction","hsa04370","VEGF signaling pathway","21/2150","37/3905",0.567567567567568,1.03086109365179,0.208739440883521,0.485209479554125,0.900720359835281,0.840898080297349,"5291/998/5594/5532/1432/10000/8503/5533/5290/3791/5894/3845/5879/5530/5295/5603/255189/5604/5747/4893/5534",21
"hsa04970","Organismal Systems","Digestive system","hsa04970","Salivary secretion","21/2150","37/3905",0.567567567567568,1.03086109365179,0.208739440883521,0.485209479554125,0.900720359835281,0.840898080297349,"952/477/153/2983/6558/483/3710/148/3709/91860/109/481/2977/2776/115/476/2982/154/147/5592/801",21
"hsa04371","Environmental Information Processing","Signal transduction","hsa04371","Apelin signaling pathway","43/2150","77/3905",0.558441558441558,1.01428571428571,0.140118968667529,0.491762778195754,0.906137812906988,0.845955727588604,"2773/9759/4205/5289/3710/5594/5054/51422/7019/6198/10891/59345/4209/10000/6696/10672/3709/8678/2770/91860/5894/5562/3845/109/91807/81631/23533/4089/185/340156/2776/22808/115/4088/5604/5581/55970/5571/30849/6262/801/2475/4893",43
"hsa04750","Organismal Systems","Sensory system","hsa04750","Inflammatory mediator regulation of TRP channels","27/2150","48/3905",0.5625,1.02165697674419,0.167081822367943,0.493521487386842,0.906137812906988,0.845955727588604,"5583/5601/5291/3710/5608/1432/3827/3554/8503/5290/3709/5732/91860/4803/109/817/5295/2776/5603/115/5580/255189/5581/5029/5501/801/5500",27
"hsa04390","Environmental Information Processing","Signal transduction","hsa04390","Hippo signaling pathway","49/2150","88/3905",0.556818181818182,1.01133720930233,0.119047970102342,0.497140458018876,0.907821705947512,0.847527783121424,"25937/330/1495/64398/23291/8463/1739/1741/2932/655/7976/6788/5516/5054/329/23286/7474/55233/84612/9113/7482/324/4609/10413/658/4089/8994/56288/26524/60485/7484/7855/7048/5584/7534/8323/8945/7529/4088/8313/7532/6657/29119/5501/7003/7004/659/5500/5520",49
"hsa05134","Human Diseases","Infectious disease: bacterial","hsa05134","Legionellosis","17/2150","30/3905",0.566666666666667,1.02922480620155,0.17783284968448,0.505009508291403,0.908975278645271,0.84860474008863,"56681/58484/23786/10767/718/7099/7097/5861/3606/51128/840/3684/54205/4615/664/1378/4671",17
"hsa04726","Organismal Systems","Nervous system","hsa04726","Serotonergic synapse","28/2150","50/3905",0.56,1.01711627906977,0.134808645088802,0.505174970155579,0.908975278645271,0.84860474008863,"240/2773/10411/2775/3710/5594/59345/1843/3709/2770/7166/5894/3845/1558/7220/774/775/2776/673/2562/255189/5604/55970/3355/247/260293/4128/4893",28
"hsa00040","Metabolism","Carbohydrate metabolism","hsa00040","Pentose and glucuronate interconversions","6/2150","10/3905",0.6,1.08976744186047,0.314557969058873,0.505888027103172,0.908975278645271,0.84860474008863,"9942/7358/7360/6120/57016/729920",6
"hsa04657","Organismal Systems","Immune system","hsa04657","IL-17 signaling pathway","23/2150","41/3905",0.560975609756098,1.01888825865003,0.134555317314002,0.51134921743746,0.913900729037162,0.853203061569782,"5601/23118/55540/10758/5597/2932/51433/5594/3551/6347/1432/6426/5596/6279/29761/5603/257397/6280/2353/8061/23765/29110/1147",23
"hsa04916","Organismal Systems","Endocrine system","hsa04916","Melanogenesis","29/2150","52/3905",0.557692307692308,1.01292486583184,0.103839786113158,0.516373808884105,0.917997882460631,0.857028098287181,"1387/4254/2773/1906/2932/2775/5594/2033/7976/7474/1385/2770/91860/5894/3845/7482/1910/109/817/2776/90993/7484/115/7855/8323/5604/4286/801/4893",29
"hsa04660","Organismal Systems","Immune system","hsa04660","T cell receptor signaling pathway","47/2150","85/3905",0.552941176470588,1.00429548563612,0.0443124361316596,0.527667451620153,0.929861995474224,0.868104243895109,"5601/5291/5525/387/998/4775/5523/1739/5527/2932/55012/5594/9402/6655/3551/5516/5532/1326/1432/5528/868/6654/10000/8503/5533/5290/5894/3845/10451/3586/5530/5170/8915/5295/5529/5603/4690/5604/2353/10892/2885/5781/5062/4893/1147/5534/5520",47
"hsa04966","Organismal Systems","Excretory system","hsa04966","Collecting duct acid secretion","7/2150","12/3905",0.583333333333333,1.05949612403101,0.228440272246547,0.528582265284455,0.929861995474224,0.868104243895109,"535/760/523/245973/526/528/23545",7
"hsa04964","Organismal Systems","Excretory system","hsa04964","Proximal tubule bicarbonate reclamation","8/2150","14/3905",0.571428571428571,1.03787375415282,0.157111267469129,0.547931737097659,0.958880539920904,0.895195491530167,"477/483/5106/760/5105/481/476/2747",8
"hsa05152","Human Diseases","Infectious disease: bacterial","hsa05152","Tuberculosis","56/2150","102/3905",0.549019607843137,0.997172822617419,-0.0320203116874665,0.554070362555372,0.96459918040728,0.900534322560681,"1387/3920/637/3459/535/5601/7132/387/5289/5594/2033/8767/5532/5869/1432/10000/1385/4801/5533/718/91860/3929/5894/5994/3656/3586/7099/7097/5530/8915/2212/5868/817/2209/114609/3606/1054/5603/2207/3716/64127/3684/54205/10892/64581/4615/7096/10333/3654/23545/23365/51135/801/1378/2214/5534",56
"hsa03410","Genetic Information Processing","Replication and repair","hsa03410","Base excision repair","15/2150","27/3905",0.555555555555556,1.00904392764858,0.052187997522242,0.558789013872185,0.967799529180691,0.903522116841623,"5981/10714/5427/328/143/5985/8930/5111/5983/6996/5428/54107/5426/3146/8505",15
"hsa00830","Metabolism","Metabolism of cofactors and vitamins","hsa00830","Retinol metabolism","9/2150","16/3905",0.5625,1.02165697674419,0.0960670432028447,0.564861939329882,0.9711729684628,0.906671505645095,"54884/51109/157506/5959/1558/316/195814/125/126",9
"hsa04670","Organismal Systems","Immune system","hsa04670","Leukocyte transendothelial migration","34/2150","62/3905",0.548387096774194,0.9960240060015,-0.0349254448717543,0.566517564936633,0.9711729684628,0.906671505645095,"7414/1495/5291/2773/387/6093/998/10411/11069/7430/394/1432/5906/8503/2185/5290/5908/2770/4301/10451/9475/9071/5879/5295/4478/3688/5603/9069/2909/1536/5747/3684/5781/29119",34
"hsa05202","Human Diseases","Cancer: overview","hsa05202","Transcriptional misregulation in cancer","48/2150","88/3905",0.545454545454545,0.990697674418605,-0.0976803857249981,0.582872178824557,0.991442333646031,0.92559465985751,"330/7030/905/4616/2321/4233/3195/1655/51274/7704/329/604/7850/8013/51426/2322/466/1026/904/5468/4193/4609/55589/9611/6760/4211/64332/7403/2209/2308/3087/2078/2005/5966/7048/3248/5090/648/25942/5747/3684/598/4299/26039/6667/5087/4286/1991",48
"hsa05203","Human Diseases","Cancer: overview","hsa05203","Viral carcinogenesis","55/2150","101/3905",0.544554455445545,0.989062859774349,-0.12324797348229,0.589990051296996,0.991442333646031,0.92559465985751,"1387/9519/5291/387/9759/998/1739/5933/5594/2033/5934/898/2965/2967/1108/7337/8850/1386/8503/1385/5290/1017/8970/1026/718/23352/468/3845/3572/4193/5879/5925/5295/2966/728340/1111/5922/90993/3716/5966/7534/3190/2957/7529/3516/6774/7532/9134/2885/7874/27044/2961/121504/4893/1654",55
"hsa00620","Metabolism","Carbohydrate metabolism","hsa00620","Pyruvate metabolism","11/2150","20/3905",0.55,0.998953488372093,-0.00519277037564392,0.593610027146367,0.991442333646031,0.92559465985751,"4199/32/4200/5106/39/5105/2739/3939/1737/125/126",11
"hsa04918","Organismal Systems","Endocrine system","hsa04918","Thyroid hormone synthesis","18/2150","33/3905",0.545454545454545,0.990697674418605,-0.059390421213133,0.594880103972601,0.991442333646031,0.92559465985751,"477/483/3710/2936/7173/1386/1385/3709/7270/821/468/109/481/2776/90993/115/476/2878",18
"hsa04024","Environmental Information Processing","Signal transduction","hsa04024","cAMP signaling pathway","68/2150","125/3905",0.544,0.988055813953488,-0.150210828018972,0.596457722874555,0.991442333646031,0.92559465985751,"1080/1387/477/153/5733/5601/5291/4659/2773/5141/387/6093/483/5337/1906/10411/11069/5594/2033/1395/11149/10846/5144/5906/10000/8503/1385/64091/5290/10257/5732/1907/5908/2770/135/91860/4301/5894/64208/10451/9475/5879/109/10021/481/817/5295/775/90993/673/51/6755/115/476/5604/154/2353/488/3355/6752/1129/5727/5501/5465/5350/6262/801/5500",68
"hsa04925","Organismal Systems","Endocrine system","hsa04925","Aldosterone synthesis and secretion","25/2150","46/3905",0.543478260869565,0.987108190091001,-0.097339921973422,0.59896391162666,0.991442333646031,0.92559465985751,"477/483/3710/23683/1386/1385/3709/466/3164/468/91860/109/481/185/817/775/4929/2776/90993/115/476/5581/3777/5138/801",25
